"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Departure","Domestic","2016-02-15",5.79,1984
"Departure","Domestic","2016-02-16",1.8,1973
"Departure","Domestic","2016-02-17",2.58,1942
"Departure","Domestic","2016-02-18",1.86,1986
"Departure","Domestic","2016-02-19",7.7,1992
"Departure","Domestic","2016-02-20",0.45,1509
"Departure","Domestic","2016-02-21",2.23,1657
"Departure","Domestic","2016-02-22",-0.4,1951
"Departure","Domestic","2016-02-23",-1.23,1819
"Departure","Domestic","2016-02-24",-0.18,1838
"Departure","Domestic","2016-02-25",-0.31,1870
"Departure","Domestic","2016-02-26",1.82,1909
"Departure","Domestic","2016-02-27",-1.93,1395
"Departure","Domestic","2016-02-28",0.82,1591
"Departure","Domestic","2016-02-29",1.33,1888
"Departure","Domestic","2016-03-01",-1.64,1755
"Departure","Domestic","2016-03-02",0.12,1796
"Departure","Domestic","2016-03-03",3.23,1774
"Departure","Domestic","2016-03-04",2.23,1894
"Departure","Domestic","2016-03-05",-2.24,1370
"Departure","Domestic","2016-03-06",-0.83,1578
"Departure","Domestic","2016-03-07",2.08,1850
"Departure","Domestic","2016-03-08",-0.35,1742
"Departure","Domestic","2016-03-09",1.32,1754
"Departure","Domestic","2016-03-10",4.98,1365
"Departure","Domestic","2016-03-11",13.57,2355
"Departure","Domestic","2016-03-12",-1.72,648
"Departure","Domestic","2016-03-13",-3.34,898
"Departure","Domestic","2016-03-14",-1.31,1169
"Departure","Domestic","2016-03-15",-0.8,1867
"Departure","Domestic","2016-03-16",-0.63,2232
"Departure","Domestic","2016-03-17",-0.47,1848
"Departure","Domestic","2016-03-18",-0.55,1886
"Departure","Domestic","2016-03-19",-0.36,1788
"Departure","Domestic","2016-03-20",-2.64,593
"Departure","Domestic","2016-03-21",-0.93,1879
"Departure","Domestic","2016-03-22",-1.34,1779
"Departure","Domestic","2016-03-23",0.39,1794
"Departure","Domestic","2016-03-24",-0.32,1181
"Departure","Domestic","2016-03-25",-0.8,1158
"Departure","Domestic","2016-03-26",-2.77,1292
"Departure","Domestic","2016-03-27",-1.64,1543
"Departure","Domestic","2016-03-28",-1.53,1853
"Departure","Domestic","2016-03-29",-0.27,1748
"Departure","Domestic","2016-03-30",-1.91,1738
"Departure","Domestic","2016-03-31",-0.12,1796
"Departure","Domestic","2016-04-01",-0.71,1881
"Departure","Domestic","2016-04-02",-0.08,1318
"Departure","Domestic","2016-04-03",-2.4,1517
"Departure","Domestic","2016-04-04",-1.5,1829
"Departure","Domestic","2016-04-05",-2.2,1728
"Departure","Domestic","2016-04-06",-2.33,1735
"Departure","Domestic","2016-04-07",-2.04,1775
"Departure","Domestic","2016-04-08",-0.03,1865
"Departure","Domestic","2016-04-09",-0.9,1327
"Departure","Domestic","2016-04-10",-1.96,1519
"Departure","Domestic","2016-04-11",-1.13,1806
"Departure","Domestic","2016-04-12",0.01,1701
"Departure","Domestic","2016-04-13",-1.24,1722
"Departure","Domestic","2016-04-14",-1.01,1788
"Departure","Domestic","2016-04-15",1.89,1866
"Departure","Domestic","2016-04-16",-0.48,1335
"Departure","Domestic","2016-04-17",-2.48,1515
"Departure","Domestic","2016-04-18",-0.64,1836
"Departure","Domestic","2016-04-19",-1.21,1748
"Departure","Domestic","2016-04-20",0.49,1741
"Departure","Domestic","2016-04-21",-1.9,1485
"Departure","Domestic","2016-04-22",-1.33,1074
"Departure","Domestic","2016-04-23",-2.06,956
"Departure","Domestic","2016-04-24",-0.42,1421
"Departure","Domestic","2016-04-25",0.82,1846
"Departure","Domestic","2016-04-26",3.35,1637
"Departure","Domestic","2016-04-27",2.36,1681
"Departure","Domestic","2016-04-28",0.96,1750
"Departure","Domestic","2016-04-29",1.35,1829
"Departure","Domestic","2016-04-30",4.2,1255
"Departure","Domestic","2016-05-01",-0.05,1392
"Departure","Domestic","2016-05-02",3.17,2026
"Departure","Domestic","2016-05-03",1.35,1667
"Departure","Domestic","2016-05-04",6.22,1639
"Departure","Domestic","2016-05-05",-0.41,1671
"Departure","Domestic","2016-05-06",1.86,1775
"Departure","Domestic","2016-05-07",1.19,1211
"Departure","Domestic","2016-05-08",0.31,1430
"Departure","Domestic","2016-05-09",6.3,1738
"Departure","Domestic","2016-05-10",2.84,1624
"Departure","Domestic","2016-05-11",0.57,1643
"Departure","Domestic","2016-05-12",2.75,1707
"Departure","Domestic","2016-05-13",1.56,1762
"Departure","Domestic","2016-05-14",-0.41,1238
"Departure","Domestic","2016-05-15",0.34,1434
"Departure","Domestic","2016-05-16",7.67,1690
"Departure","Domestic","2016-05-17",2.15,1574
"Departure","Domestic","2016-05-18",4.7,1550
"Departure","Domestic","2016-05-19",3.42,1598
"Departure","Domestic","2016-05-20",2.53,1689
"Departure","Domestic","2016-05-21",1.99,1172
"Departure","Domestic","2016-05-22",2.16,1364
"Departure","Domestic","2016-05-23",5.45,1683
"Departure","Domestic","2016-05-24",6.03,1590
"Departure","Domestic","2016-05-25",1.2,1641
"Departure","Domestic","2016-05-26",-0.15,1332
"Departure","Domestic","2016-05-27",-0.9,1024
"Departure","Domestic","2016-05-28",0.06,882
"Departure","Domestic","2016-05-29",3.54,1320
"Departure","Domestic","2016-05-30",6.53,1695
"Departure","Domestic","2016-05-31",2.92,1609
"Departure","Domestic","2016-06-01",3.23,1594
"Departure","Domestic","2016-06-02",4.35,1665
"Departure","Domestic","2016-06-03",5.83,1695
"Departure","Domestic","2016-06-04",7.54,1217
"Departure","Domestic","2016-06-05",3.49,1376
"Departure","Domestic","2016-06-06",10.12,1630
"Departure","Domestic","2016-06-07",4.1,1571
"Departure","Domestic","2016-06-08",5.03,1595
"Departure","Domestic","2016-06-09",0.76,1631
"Departure","Domestic","2016-06-10",5.64,1734
"Departure","Domestic","2016-06-11",1.36,1226
"Departure","Domestic","2016-06-12",-0.12,1409
"Departure","Domestic","2016-06-13",4.99,1688
"Departure","Domestic","2016-06-14",1.83,1582
"Departure","Domestic","2016-06-15",4.91,1629
"Departure","Domestic","2016-06-16",0.31,1642
"Departure","Domestic","2016-06-17",5.11,1680
"Departure","Domestic","2016-06-18",13.02,1241
"Departure","Domestic","2016-06-19",7.9,1413
"Departure","Domestic","2016-06-20",1.62,1685
"Departure","Domestic","2016-06-21",2.64,1570
"Departure","Domestic","2016-06-22",1.23,1590
"Departure","Domestic","2016-06-23",25.3,1631
"Departure","Domestic","2016-06-24",3.3,1718
"Departure","Domestic","2016-06-25",8.13,1221
"Departure","Domestic","2016-06-26",-0.62,1426
"Departure","Domestic","2016-06-27",2.63,1694
"Departure","Domestic","2016-06-28",4.95,1565
"Departure","Domestic","2016-06-29",3.69,1593
"Departure","Domestic","2016-06-30",14.4,1654
"Departure","Domestic","2016-07-01",5.82,1700
"Departure","Domestic","2016-07-02",4.07,1266
"Departure","Domestic","2016-07-03",1.98,1413
"Departure","Domestic","2016-07-04",1.64,1655
"Departure","Domestic","2016-07-05",1.17,1590
"Departure","Domestic","2016-07-06",5.33,1621
"Departure","Domestic","2016-07-07",2.01,1685
"Departure","Domestic","2016-07-08",0.92,1690
"Departure","Domestic","2016-07-09",3.52,1283
"Departure","Domestic","2016-07-10",0.9,1435
"Departure","Domestic","2016-07-11",4.01,1729
"Departure","Domestic","2016-07-12",2.36,1597
"Departure","Domestic","2016-07-13",-0.5,1610
"Departure","Domestic","2016-07-14",3.14,1634
"Departure","Domestic","2016-07-15",3.37,1706
"Departure","Domestic","2016-07-16",8.02,1269
"Departure","Domestic","2016-07-17",1.34,1426
"Departure","Domestic","2016-07-18",2.88,1697
"Departure","Domestic","2016-07-19",-0.18,1597
"Departure","Domestic","2016-07-20",-0.12,1588
"Departure","Domestic","2016-07-21",0.69,1683
"Departure","Domestic","2016-07-22",0.56,1711
"Departure","Domestic","2016-07-23",7.02,1271
"Departure","Domestic","2016-07-24",0.52,1441
"Departure","Domestic","2016-07-25",-0.9,1688
"Departure","Domestic","2016-07-26",-0.57,1599
"Departure","Domestic","2016-07-27",-1.18,1624
"Departure","Domestic","2016-07-28",-1.08,1629
"Departure","Domestic","2016-07-29",0.65,1704
"Departure","Domestic","2016-07-30",-1.4,1260
"Departure","Domestic","2016-07-31",-0.54,1415
"Departure","Domestic","2016-08-01",0.28,1728
"Departure","Domestic","2016-08-02",-0.68,1612
"Departure","Domestic","2016-08-03",0.57,1605
"Departure","Domestic","2016-08-04",1.07,1701
"Departure","Domestic","2016-08-05",0.1,1743
"Departure","Domestic","2016-08-06",-1.08,1243
"Departure","Domestic","2016-08-07",-0.93,1441
"Departure","Domestic","2016-08-08",0.3,1656
"Departure","Domestic","2016-08-09",-0.4,1556
"Departure","Domestic","2016-08-10",-0.19,1570
"Departure","Domestic","2016-08-11",0.23,1644
"Departure","Domestic","2016-08-12",4.14,1684
"Departure","Domestic","2016-08-13",-0.72,1208
"Departure","Domestic","2016-08-14",-1.28,1373
"Departure","Domestic","2016-08-15",10.65,1639
"Departure","Domestic","2016-08-16",1.22,1560
"Departure","Domestic","2016-08-17",0.78,1575
"Departure","Domestic","2016-08-18",-2,1644
"Departure","Domestic","2016-08-19",1.43,1720
"Departure","Domestic","2016-08-20",0.81,1217
"Departure","Domestic","2016-08-21",6.89,1389
"Departure","Domestic","2016-08-22",7.26,1770
"Departure","Domestic","2016-08-23",-1.15,1541
"Departure","Domestic","2016-08-24",-1.63,1614
"Departure","Domestic","2016-08-25",-1.74,1672
"Departure","Domestic","2016-08-26",2.71,1721
"Departure","Domestic","2016-08-27",0.12,1246
"Departure","Domestic","2016-08-28",-1.53,1420
"Departure","Domestic","2016-08-29",-0.15,1736
"Departure","Domestic","2016-08-30",-0.13,1556
"Departure","Domestic","2016-08-31",3.41,1608
"Departure","Domestic","2016-09-01",7.98,1668
"Departure","Domestic","2016-09-02",1.4,1748
"Departure","Domestic","2016-09-03",-0.87,1258
"Departure","Domestic","2016-09-04",-1.02,1433
"Departure","Domestic","2016-09-05",0.73,1641
"Departure","Domestic","2016-09-06",2.19,1554
"Departure","Domestic","2016-09-07",-1.62,1185
"Departure","Domestic","2016-09-08",-1.12,1647
"Departure","Domestic","2016-09-09",-1.62,1734
"Departure","Domestic","2016-09-10",3.52,1252
"Departure","Domestic","2016-09-11",0.19,1466
"Departure","Domestic","2016-09-12",5.09,1784
"Departure","Domestic","2016-09-13",-0.01,1669
"Departure","Domestic","2016-09-14",2.28,1705
"Departure","Domestic","2016-09-15",0.8,1739
"Departure","Domestic","2016-09-16",1.78,1820
"Departure","Domestic","2016-09-17",-2.05,1262
"Departure","Domestic","2016-09-18",4.66,1471
"Departure","Domestic","2016-09-19",2.57,1787
"Departure","Domestic","2016-09-20",-0.3,1680
"Departure","Domestic","2016-09-21",-2.22,1725
"Departure","Domestic","2016-09-22",-1.57,1754
"Departure","Domestic","2016-09-23",-0.3,1793
"Departure","Domestic","2016-09-24",-1.62,1249
"Departure","Domestic","2016-09-25",4.34,1449
"Departure","Domestic","2016-09-26",-0.82,1789
"Departure","Domestic","2016-09-27",-2.39,1669
"Departure","Domestic","2016-09-28",-1.75,1701
"Departure","Domestic","2016-09-29",-0.45,1728
"Departure","Domestic","2016-09-30",2.58,1769
"Departure","Domestic","2016-10-01",-0.6,1266
"Departure","Domestic","2016-10-02",-1.95,1453
"Departure","Domestic","2016-10-03",1.29,1748
"Departure","Domestic","2016-10-04",4.29,1623
"Departure","Domestic","2016-10-05",1.64,1706
"Departure","Domestic","2016-10-06",6.84,1763
"Departure","Domestic","2016-10-07",1.83,1791
"Departure","Domestic","2016-10-08",-0.86,1265
"Departure","Domestic","2016-10-09",-1.36,1470
"Departure","Domestic","2016-10-10",-0.85,1661
"Departure","Domestic","2016-10-11",-0.26,1544
"Departure","Domestic","2016-10-12",-0.79,1190
"Departure","Domestic","2016-10-13",1.96,1599
"Departure","Domestic","2016-10-14",0.13,1676
"Departure","Domestic","2016-10-15",2.31,1247
"Departure","Domestic","2016-10-16",4.39,1456
"Departure","Domestic","2016-10-17",8.12,1786
"Departure","Domestic","2016-10-18",2.55,1666
"Departure","Domestic","2016-10-19",3.02,1688
"Departure","Domestic","2016-10-20",9.56,1749
"Departure","Domestic","2016-10-21",7.77,1750
"Departure","Domestic","2016-10-22",2.92,1297
"Departure","Domestic","2016-10-23",-0.08,1479
"Departure","Domestic","2016-10-24",3.62,1768
"Departure","Domestic","2016-10-25",1.98,1647
"Departure","Domestic","2016-10-26",0.68,1657
"Departure","Domestic","2016-10-27",9.03,1744
"Departure","Domestic","2016-10-28",4.24,1784
"Departure","Domestic","2016-10-29",2.43,1288
"Departure","Domestic","2016-10-30",-0.36,1464
"Departure","Domestic","2016-10-31",1.51,1788
"Departure","Domestic","2016-11-01",0.31,1616
"Departure","Domestic","2016-11-02",0.21,1453
"Departure","Domestic","2016-11-03",3.09,1688
"Departure","Domestic","2016-11-04",0.41,1752
"Departure","Domestic","2016-11-05",-0.12,1273
"Departure","Domestic","2016-11-06",2.72,1494
"Departure","Domestic","2016-11-07",2.27,1827
"Departure","Domestic","2016-11-08",1.73,1679
"Departure","Domestic","2016-11-09",11.36,1618
"Departure","Domestic","2016-11-10",14.9,1758
"Departure","Domestic","2016-11-11",14.21,1765
"Departure","Domestic","2016-11-12",9.67,1237
"Departure","Domestic","2016-11-13",-0.8,1131
"Departure","Domestic","2016-11-14",1.75,1327
"Departure","Domestic","2016-11-15",6.14,1632
"Departure","Domestic","2016-11-16",7.18,1715
"Departure","Domestic","2016-11-17",4.81,1689
"Departure","Domestic","2016-11-18",15.19,1764
"Departure","Domestic","2016-11-19",3.92,1283
"Departure","Domestic","2016-11-20",-0.11,1466
"Departure","Domestic","2016-11-21",3.8,1774
"Departure","Domestic","2016-11-22",0.82,1644
"Departure","Domestic","2016-11-23",6.49,1682
"Departure","Domestic","2016-11-24",2.28,1696
"Departure","Domestic","2016-11-25",2.09,1762
"Departure","Domestic","2016-11-26",-0.18,1266
"Departure","Domestic","2016-11-27",2.87,1447
"Departure","Domestic","2016-11-28",1.75,1759
"Departure","Domestic","2016-11-29",2.55,1624
"Departure","Domestic","2016-11-30",3.64,1646
"Departure","Domestic","2016-12-01",2.04,1716
"Departure","Domestic","2016-12-02",2.42,1762
"Departure","Domestic","2016-12-03",3.47,1258
"Departure","Domestic","2016-12-04",4.78,1436
"Departure","Domestic","2016-12-05",8.07,1747
"Departure","Domestic","2016-12-06",8.63,1623
"Departure","Domestic","2016-12-07",6.32,1635
"Departure","Domestic","2016-12-08",4.34,1706
"Departure","Domestic","2016-12-09",3.75,1668
"Departure","Domestic","2016-12-10",6.8,1245
"Departure","Domestic","2016-12-11",5.33,1450
"Departure","Domestic","2016-12-12",13.61,1741
"Departure","Domestic","2016-12-13",14.37,1639
"Departure","Domestic","2016-12-14",10.84,1670
"Departure","Domestic","2016-12-15",12.04,1716
"Departure","Domestic","2016-12-16",8.17,1754
"Departure","Domestic","2016-12-17",3.89,1275
"Departure","Domestic","2016-12-18",7.34,1449
"Departure","Domestic","2016-12-19",8,1730
"Departure","Domestic","2016-12-20",10.73,1661
"Departure","Domestic","2016-12-21",9.76,1667
"Departure","Domestic","2016-12-22",6.89,1702
"Departure","Domestic","2016-12-23",8.78,1776
"Departure","Domestic","2016-12-24",3.32,1176
"Departure","Domestic","2016-12-25",0.53,1360
"Departure","Domestic","2016-12-26",5.78,1671
"Departure","Domestic","2016-12-27",3.23,1555
"Departure","Domestic","2016-12-28",5.18,1553
"Departure","Domestic","2016-12-29",3.48,1632
"Departure","Domestic","2016-12-30",3.08,1671
"Departure","Domestic","2016-12-31",-1.27,1160
"Departure","Domestic","2017-01-01",1.78,1346
"Departure","Domestic","2017-01-02",5.14,1718
"Departure","Domestic","2017-01-03",3.67,1586
"Departure","Domestic","2017-01-04",2.14,1612
"Departure","Domestic","2017-01-05",3.74,1633
"Departure","Domestic","2017-01-06",1.22,1730
"Departure","Domestic","2017-01-07",1.62,1289
"Departure","Domestic","2017-01-08",1.56,1476
"Departure","Domestic","2017-01-09",6.34,1768
"Departure","Domestic","2017-01-10",6.91,1652
"Departure","Domestic","2017-01-11",7.75,1663
"Departure","Domestic","2017-01-12",3.24,1721
"Departure","Domestic","2017-01-13",1.53,1811
"Departure","Domestic","2017-01-14",1.16,1296
"Departure","Domestic","2017-01-15",3.26,1472
"Departure","Domestic","2017-01-16",5.14,1757
"Departure","Domestic","2017-01-17",7.08,1655
"Departure","Domestic","2017-01-18",6.59,1678
"Departure","Domestic","2017-01-19",7.25,1736
"Departure","Domestic","2017-01-20",8.42,1759
"Departure","Domestic","2017-01-21",1.01,1313
"Departure","Domestic","2017-01-22",0.74,1461
"Departure","Domestic","2017-01-23",7.62,1781
"Departure","Domestic","2017-01-24",5.96,1686
"Departure","Domestic","2017-01-25",5.15,1628
"Departure","Domestic","2017-01-26",9.07,1708
"Departure","Domestic","2017-01-27",6.07,1770
"Departure","Domestic","2017-01-28",3.15,1293
"Departure","Domestic","2017-01-29",0.82,1440
"Departure","Domestic","2017-01-30",4.33,1743
"Departure","Domestic","2017-01-31",2.86,1657
"Departure","Domestic","2017-02-01",5.16,1644
"Departure","Domestic","2017-02-02",4.03,1728
"Departure","Domestic","2017-02-03",1.74,1760
"Departure","Domestic","2017-02-04",1.32,1264
"Departure","Domestic","2017-02-05",1.57,1466
"Departure","Domestic","2017-02-06",9.07,1741
"Departure","Domestic","2017-02-07",7.27,1645
"Departure","Domestic","2017-02-08",-0.27,1645
"Departure","Domestic","2017-02-09",0.61,1760
"Departure","Domestic","2017-02-10",3.86,1851
"Departure","Domestic","2017-02-11",0.29,1280
"Departure","Domestic","2017-02-12",-0.23,1475
"Departure","Domestic","2017-02-13",1.42,1743
"Departure","Domestic","2017-02-14",2.25,1672
"Departure","Domestic","2017-02-15",0.54,1643
"Departure","Domestic","2017-02-16",3.23,1709
"Departure","Domestic","2017-02-17",4.79,1785
"Departure","Domestic","2017-02-18",-1.11,1277
"Departure","Domestic","2017-02-19",0.2,1471
"Departure","Domestic","2017-02-20",0.75,1747
"Departure","Domestic","2017-02-21",-0.81,1686
"Departure","Domestic","2017-02-22",9.76,1631
"Departure","Domestic","2017-02-23",8.04,1709
"Departure","Domestic","2017-02-24",14.26,1698
"Departure","Domestic","2017-02-25",12.82,1172
"Departure","Domestic","2017-02-26",-1.82,907
"Departure","Domestic","2017-02-27",-2.09,1067
"Departure","Domestic","2017-02-28",-0.69,1280
"Departure","Domestic","2017-03-01",0.47,1648
"Departure","Domestic","2017-03-02",4.24,1604
"Departure","Domestic","2017-03-03",2.17,1677
"Departure","Domestic","2017-03-04",-0.66,1262
"Departure","Domestic","2017-03-05",4.7,1483
"Departure","Domestic","2017-03-06",5.37,1742
"Departure","Domestic","2017-03-07",2.98,1592
"Departure","Domestic","2017-03-08",1.52,1612
"Departure","Domestic","2017-03-09",3.98,1662
"Departure","Domestic","2017-03-10",5.37,1760
"Departure","Domestic","2017-03-11",0.05,1262
"Departure","Domestic","2017-03-12",1.55,1482
"Departure","Domestic","2017-03-13",0.13,1766
"Departure","Domestic","2017-03-14",1.93,1641
"Departure","Domestic","2017-03-15",0.15,1643
"Departure","Domestic","2017-03-16",1.99,1708
"Departure","Domestic","2017-03-17",5.86,1770
"Departure","Domestic","2017-03-18",1.15,1254
"Departure","Domestic","2017-03-19",0.5,1465
"Departure","Domestic","2017-03-20",0.11,1739
"Departure","Domestic","2017-03-21",-1.93,1649
"Departure","Domestic","2017-03-22",0.55,1627
